,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_speed,wind_gust,hazard,avalanche_occured,obs_location_Mt Roberts Tram,obs_location_Mt Roberts Tram Combo Obs,obs_location_Other,obs_location_SS Creek DOT,obs_location_Snettisham Combo Obs,obs_location_Snettisham Dorm,obs_location_Speel Arm Balcony,obs_location_Thane Road Combo Obs,wind_direction_ESE,wind_direction_N,wind_direction_NNE,wind_direction_NNW,wind_direction_Other,wind_direction_SE,sky_cover_BKN,sky_cover_CLR,sky_cover_FEW,sky_cover_OVC,sky_cover_SCT,sky_cover_X,precip_type_GR,precip_type_NO,precip_type_RA,precip_type_RS,precip_type_SN,precip_type_ZR
1838,-1.1,0.9,-1.1,359.6,13.0,9.3,12.9,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1839,1.8,4.1,2.2,0.0,0.0,6.9,9.2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1840,0.1,3.5,0.1,131.1,12.0,0.0,9.7,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1841,-3.7,0.5,-3.5,362.0,22.0,4.1,12.9,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1842,0.0,3.9,0.2,0.0,1.0,1.4,9.2,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1843,-0.4,2.7,-0.4,148.9,29.0,0.5,7.1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1844,-7.6,-2.2,-6.1,363.4,0.0,7.3,9.8,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1845,-3.9,3.0,-1.7,0.0,0.0,1.7,6.9,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1846,-6.8,-3.3,-6.4,148.0,0.0,0.4,5.1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1847,-7.1,3.9,-5.9,148.1,0.0,1.8,12.5,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1848,-6.1,-0.4,-0.4,370.0,15.0,8.5,12.9,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1849,-1.7,3.3,3.3,1.0,9.0,2.8,10.0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1850,-6.9,-0.6,-1.2,160.0,17.0,3.4,6.6,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1851,-6.3,-0.6,-0.6,167.4,27.0,0.0,3.7,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1852,-1.0,0.4,-0.8,375.7,18.0,16.3,21.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1853,2.8,4.1,3.0,0.0,0.0,10.0,14.2,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1854,-0.6,4.0,2.8,158.5,4.4,7.7,14.4,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1855,-3.6,0.2,-3.6,388.7,19.0,4.2,22.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1856,1.0,3.1,1.0,0.0,0.0,1.7,16.1,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1857,0.2,3.5,0.2,149.4,7.0,1.7,13.1,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1858,-3.7,1.0,-2.8,389.4,9.0,6.9,17.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1859,-0.4,2.7,0.0,0.0,1.0,0.3,9.2,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1860,-0.9,5.8,-0.9,148.0,10.0,4.1,8.6,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1861,-3.5,-1.0,-3.0,385.3,1.0,4.5,15.9,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1862,-0.9,4.6,0.4,0.0,1.0,0.6,3.1,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1863,-2.8,2.1,-2.5,150.8,5.0,1.9,6.5,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1864,-3.0,1.6,-1.8,377.1,1.0,4.5,6.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1865,0.2,3.6,1.5,0.0,0.0,1.4,6.4,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1866,-2.6,6.0,0.4,151.0,1.0,0.8,7.2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1867,-1.8,0.2,-0.3,378.5,10.0,10.4,14.9,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1868,1.6,4.2,3.1,0.0,0.0,2.8,8.9,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1869,0.4,3.9,3.3,144.9,2.0,4.6,13.3,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1870,-2.0,1.3,-2.0,378.8,9.2,5.5,13.9,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1871,1.0,4.5,1.0,0.0,0.0,0.0,8.9,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1872,0.8,4.0,0.8,141.5,3.0,1.2,10.8,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1873,-4.5,-0.2,-4.5,386.6,12.0,2.4,9.8,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1874,-0.6,2.9,-0.5,0.0,1.0,2.5,10.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1875,-3.7,-1.4,-3.7,151.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1876,-0.6,3.3,-0.6,139.4,2.0,1.3,5.1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1877,-8.2,-3.8,-6.1,381.1,0.0,7.7,9.8,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1878,-3.9,2.9,-1.2,0.0,0.0,4.2,7.2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1879,-6.3,-3.5,-6.0,155.0,0.0,1.7,4.7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1880,-4.7,3.3,-4.1,137.2,0.0,2.6,9.2,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1881,-6.1,-1.4,-1.6,397.2,20.0,7.7,30.4,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1882,-1.3,2.8,2.6,0.0,2.0,3.6,18.0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1883,-4.3,2.5,2.2,146.5,12.0,2.8,12.4,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1884,-5.8,-0.9,-5.7,400.3,12.0,0.3,10.3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1885,-2.1,2.6,-2.1,0.0,4.0,0.8,8.1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1886,-4.6,-0.7,-4.6,152.0,5.0,0.4,7.2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1887,-0.7,5.5,-0.4,134.6,1.0,3.4,9.1,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1888,-6.6,-2.0,-2.1,391.1,0.0,7.5,10.3,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1889,-3.8,2.1,2.1,0.0,0.0,1.4,5.3,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1890,-5.9,-1.2,-2.6,151.0,0.0,0.4,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1891,-2.9,2.8,0.0,134.6,0.0,1.5,4.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1892,-2.2,-0.5,-1.0,415.0,30.0,6.8,15.4,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1893,0.0,2.5,1.5,0.0,0.0,3.1,10.8,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1894,-2.6,-0.5,-1.5,156.0,10.0,0.0,6.3,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1895,-0.2,3.7,0.2,138.1,6.0,0.0,4.9,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1896,-1.0,1.1,0.9,414.0,8.5,8.1,19.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1897,0.7,5.3,3.1,0.0,0.0,0.0,10.8,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1898,-1.5,2.1,1.3,159.0,14.0,0.5,7.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1899,0.2,3.3,0.9,139.0,10.0,0.9,1.7,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1900,0.9,3.6,3.3,394.9,0.0,1.4,11.8,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1901,2.6,6.7,2.6,0.0,0.0,0.8,4.7,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1902,1.3,5.3,4.7,149.0,0.0,0.7,5.3,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1903,0.9,8.2,1.6,135.7,0.0,0.3,3.2,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1904,3.3,8.3,7.8,382.3,0.0,1.1,5.7,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1905,1.8,10.2,1.9,0.0,0.0,0.3,3.3,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1906,4.7,9.5,8.2,145.0,0.0,0.6,3.5,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1907,0.2,11.8,0.2,133.4,0.0,1.7,7.1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1908,7.4,12.1,8.5,369.7,0.0,1.2,4.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1909,1.9,13.1,1.9,0.0,0.0,1.4,3.9,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1910,8.2,12.2,9.2,139.0,0.0,1.8,4.3,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1911,0.2,13.9,0.6,126.8,0.0,0.2,6.7,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1912,8.9,12.6,9.7,337.3,0.0,2.9,22.1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1913,2.8,18.6,2.8,0.0,0.0,0.0,15.8,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1914,9.3,11.9,9.8,104.0,0.0,2.2,9.9,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1915,5.0,7.5,7.5,114.9,0.0,6.0,10.5,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1916,6.9,12.6,6.9,329.7,0.0,3.2,6.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1917,0.0,14.6,4.4,0.0,0.0,0.6,4.2,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1918,6.6,11.2,6.6,99.0,0.0,0.3,4.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1919,0.0,14.6,0.6,96.6,0.0,1.3,6.9,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1920,1.5,7.9,1.5,322.5,0.0,3.9,9.3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1921,4.3,14.0,4.3,0.0,0.0,0.8,7.2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1922,1.3,8.6,1.6,90.0,0.0,0.5,7.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1923,0.5,14.3,1.8,96.2,0.0,1.7,4.9,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1924,1.4,5.9,3.4,316.0,0.0,4.0,11.8,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1925,2.4,12.1,2.7,0.0,0.0,1.4,6.7,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1926,1.6,5.7,2.2,86.0,0.0,3.5,7.8,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1927,-0.9,12.2,-0.9,91.0,0.0,0.0,8.7,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1928,3.4,7.4,5.6,310.9,0.0,4.5,10.3,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1929,1.4,14.0,3.8,0.0,0.0,0.6,3.6,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1930,1.6,6.5,5.9,83.0,0.0,3.2,5.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1931,-1.1,12.1,-1.0,83.5,0.0,2.5,7.3,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1932,5.5,9.0,6.6,308.6,0.0,8.0,15.9,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1933,5.0,15.2,5.0,0.0,0.0,1.4,5.6,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1934,5.7,8.1,5.9,79.0,0.0,4.5,7.5,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1935,-1.3,14.9,1.7,81.1,0.0,2.0,11.6,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1936,6.2,9.6,7.0,304.5,0.0,1.5,15.4,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1937,4.6,15.1,4.6,0.0,0.0,0.0,5.3,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1938,5.7,8.3,6.5,75.0,0.0,2.3,7.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1939,0.1,15.4,0.3,75.8,0.0,3.2,10.3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1940,4.8,12.0,4.8,302.0,0.0,0.2,5.7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1941,0.0,11.5,2.1,0.0,0.0,0.0,1.9,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1942,5.2,9.5,5.2,70.0,0.0,0.6,4.5,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1943,-0.5,14.5,-0.5,73.0,0.0,1.4,6.9,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1944,3.8,10.6,3.8,295.6,0.0,7.2,12.3,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1945,1.9,13.1,7.7,0.0,0.0,2.2,7.8,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1946,4.2,8.8,4.2,65.0,0.0,2.4,5.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1947,-0.8,14.3,1.3,64.2,0.0,1.9,5.9,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1948,-1.8,4.1,-1.8,293.1,3.0,1.7,20.6,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1949,2.1,8.7,2.3,0.0,0.0,0.0,8.1,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1950,-2.7,4.4,-1.8,67.0,3.0,2.4,8.1,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1951,0.9,6.6,4.8,67.4,1.0,2.6,4.3,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1952,-1.8,4.7,4.4,291.5,0.0,6.5,11.8,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1953,0.0,6.7,4.3,0.0,0.0,0.3,2.2,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1954,-2.8,3.8,3.8,64.0,0.0,0.4,6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1955,0.5,6.1,2.4,61.1,0.0,0.0,7.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1956,2.0,4.5,2.1,286.3,0.0,8.2,14.4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1957,5.5,6.7,6.7,0.0,0.0,0.0,2.8,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1958,1.7,4.5,1.7,57.0,0.0,3.3,8.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1959,2.2,6.6,5.1,53.1,0.0,2.7,8.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1960,1.0,6.2,4.4,277.1,0.0,3.1,7.7,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1961,2.1,6.6,4.0,48.0,0.0,1.9,4.5,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1962,1.7,4.4,2.0,274.0,0.0,11.4,14.4,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1963,5.6,8.1,6.6,0.0,0.0,3.3,8.1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1964,1.2,4.0,1.6,44.0,0.0,3.1,6.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1965,1.9,3.0,2.3,271.3,0.0,1.0,15.4,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1966,4.0,7.5,4.0,0.0,0.0,0.0,6.1,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1967,1.4,3.6,3.6,41.0,0.0,1.4,5.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1968,2.3,8.1,8.1,264.2,0.0,3.4,8.7,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1969,5.8,12.3,5.8,0.0,0.0,0.6,3.3,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1970,3.2,8.6,8.5,36.0,0.0,2.3,4.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1971,3.2,11.7,3.2,255.6,0.0,12.2,18.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1972,0.0,16.6,7.8,0.0,0.0,3.1,10.8,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1973,2.7,12.0,2.9,24.0,0.0,3.1,7.8,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1974,2.1,5.5,2.2,241.6,0.0,1.7,7.7,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1975,1.9,3.7,2.2,19.0,1.0,1.4,5.1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1976,2.2,5.5,2.9,237.5,0.0,7.9,11.8,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1977,5.2,9.7,7.3,0.0,0.0,2.5,6.9,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1978,2.2,5.3,2.7,18.0,0.0,0.3,4.4,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1979,2.4,5.7,2.7,235.5,0.0,3.5,10.3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1980,6.0,9.0,6.0,0.0,0.0,1.1,6.1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1981,2.7,5.2,3.1,21.0,0.0,2.0,3.7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1982,2.9,10.0,3.0,0.0,0.0,1.4,3.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1983,0.0,6.8,3.0,0.0,0.0,0.3,7.8,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1984,0.4,4.0,1.1,20.0,2.0,0.6,3.5,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1985,1.0,9.6,1.0,0.0,0.0,1.0,6.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1986,-0.2,2.7,1.8,0.0,0.0,1.8,6.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1987,1.0,8.7,2.1,0.0,0.0,1.9,3.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1988,-0.3,3.2,1.2,34.0,0.0,1.7,4.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1989,-0.6,8.1,-0.4,0.0,0.0,1.8,5.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
