obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_obs_date_time
2/12/2021,Thane Road Combo Obs,CLR,NO,-7.2,-1.6,-1.9,14,0,ENE,7.2,20,2,
2/12/2021,Speel Fours Combo Obs,CLR,NO,-11.5,-8,-8.1,108,0,NNE,3,11.6,1,
2/12/2021,Snettisham Combo Obs,CLR,NO,-9.4,-3.1,-7.2,54.5,0,ENE,8.3,14.2,1,
2/13/2021,Mt Roberts Tram Combo Obs,CLR,NO,-7.4,-4.5,-5.6,169.7,0,NNE,13.5,29.8,2,
2/13/2021,Thane Road Combo Obs,CLR,NO,-2.6,1.2,0.3,4,0,ESE,1.1,22.2,2,
2/13/2021,Speel Fours Combo Obs,CLR,NO,-8.1,-3.8,-4.6,106,0,N,5.5,12.7,1,
2/13/2021,Snettisham Combo Obs,CLR,NO,-7.2,0.5,-4.4,54.2,0,NNE,5.6,14.1,1,
2/14/2021,Mt Roberts Tram Combo Obs,CLR,NO,-7.9,-5,-7.8,169,0,E,6,24.7,2,
2/14/2021,Thane Road Combo Obs,CLR,NO,-6.5,1.3,-5.3,2,0,E,0.8,15.5,1,
2/14/2021,Speel Fours Combo Obs,CLR,NO,-10.4,-4.3,-10.3,106,0,N,1.9,10.2,1,
2/14/2021,Snettisham Combo Obs,CLR,NO,-13.9,0.2,-13.8,54,0,NNE,6.3,10,2,
2/15/2021,Mt Roberts Tram Combo Obs,OVC,NO,-8.7,-7.6,-7.8,168.3,0,NNE,3.7,16.5,1,
2/15/2021,Thane Road Combo Obs,OVC,NO,-6.5,-2.8,-3.2,1,0,SSW,0.3,10.8,1,
2/15/2021,Speel Fours Combo Obs,OVC,NO,-11.1,-9.2,-9.5,105,0,NNE,3.2,7.6,1,
2/15/2021,Snettisham Combo Obs,OVC,NO,-14.6,-6.1,-7.1,53.4,0,N,3.6,8.8,1,
2/16/2021,Mt Roberts Tram Combo Obs,OVC,SN,-9,-6.5,-7.8,168,0,ESE,0.5,10.3,1,
2/16/2021,Thane Road Combo Obs,OVC,SN,-7.3,-1.8,-5.1,1,0,ESE,0.6,2.8,1,
2/16/2021,Speel Fours Combo Obs,OVC,SN,-9.8,-8,-9.5,104,0,WSW,0.4,6.5,1,
2/16/2021,Snettisham Combo Obs,OVC,SN,-9.9,-2.4,-8.5,53.4,0.5,ESE,4.5,6.3,1,
2/17/2021,Mt Roberts Tram Combo Obs,X,ZR,-8.2,-2.7,-2.8,172.1,6,E,8,9.3,1,
2/17/2021,Thane Road Combo Obs,X,ZR,-5.2,-0.5,-0.5,4,3,SE,2.2,5,1,
2/17/2021,Speel Fours Combo Obs,X,ZR,-9.5,-3.1,-3.4,113,11,N,0,2,1,
2/17/2021,Snettisham Combo Obs,X,ZR,-9,-3.7,-3.9,60.5,7.4,E,0.9,4.9,1,
2/18/2021,Mt Roberts Tram Combo Obs,OVC,NO,-2.8,-1.2,-1.2,182.4,11,ENE,9,15.4,1,
2/18/2021,Thane Road Combo Obs,OVC,NO,-0.5,2.7,0.7,2,0.5,ESE,0.3,9.2,1,
2/18/2021,Speel Fours Combo Obs,OVC,NO,-3.4,0.1,0.1,114,5,N,2.4,6.1,1,
2/18/2021,Snettisham Combo Obs,OVC,NO,-3.9,-0.6,-2.4,60.8,2,N,2.5,8.4,1,
2/19/2021,Mt Roberts Tram Combo Obs,X,SN,-2.8,0.1,-0.8,188.2,5.5,SE,13.3,27.3,2,
2/19/2021,Thane Road Combo Obs,X,RA,0.1,5.1,4.8,1,0,SE,7.8,18,2,
2/19/2021,Speel Fours Combo Obs,X,SN,-2,0.8,0.5,111,16,S,4.3,12,2,
2/19/2021,Snettisham Combo Obs,X,RS,-2.8,3.7,0.9,68.8,9,ENE,4.6,9.5,2,
2/20/2021,Mt Roberts Tram Combo Obs,X,SN,-5,-0.3,-4,199,16,ESE,9.6,28.8,2,
2/20/2021,Thane Road Combo Obs,OVC,SN,-0.5,4.8,0.2,1,2,ESE,2.5,19.4,2,
2/20/2021,Speel Fours Combo Obs,X,SN,-4.4,0.5,-3.5,111,5,NNW,2.1,16.2,2,
2/21/2021,Mt Roberts Tram Combo Obs,OVC,SN,-4,0.1,0.1,229.9,27.4,SE,13.5,22.1,4,
2/21/2021,Thane Road Combo Obs,OVC,RA,0.2,4.5,4.5,0,5,ESE,2.2,15,4,
2/21/2021,Speel Fours Combo Obs,X,RS,-3.6,0.1,0.1,108,5,SSE,1.8,9,4,
2/21/2021,Snettisham Combo Obs,OVC,RA,0.1,5.3,5.3,65.2,15.5,SSW,2.3,14.6,4,
2/22/2021,Mt Roberts Tram Combo Obs,X,SN,-1.6,0.1,-1.6,227.5,13,SE,10.7,20.1,4,
2/22/2021,Thane Road Combo Obs,X,RS,1.9,5.6,2,0,0,ESE,4.4,10.5,4,
2/22/2021,Speel Fours Combo Obs,X,SN,-2,0.6,-1.7,117,13,N,0,14.4,4,
2/22/2021,Snettisham Combo Obs,X,RS,1.6,5.5,2,57.1,2,W,6.2,15.6,4,
2/23/2021,Mt Roberts Tram Combo Obs,X,SN,-3.1,-0.9,-3.1,237.7,12,SSE,1.2,14.9,4,
2/23/2021,Thane Road Combo Obs,OVC,SN,0,3.2,1,0,1,N,0.3,6.9,2,
2/23/2021,Speel Fours Combo Obs,X,SN,-3.2,-1.5,-3.2,117,5,N,0,0,4,
2/23/2021,Snettisham Combo Obs,X,SN,0.4,2.9,0.4,57.3,2,WNW,1.2,13,2,
2/24/2021,Mt Roberts Tram Combo Obs,X,SN,-3.5,-1.6,-2.5,235.3,4,SE,7.8,11.3,2,
2/24/2021,Thane Road Combo Obs,OVC,RS,0,2.7,1.8,0,0,SE,3.9,6.1,2,
2/24/2021,Speel Fours Combo Obs,X,SN,-4,-2.7,-3.3,116,7,S,2.1,6.1,2,
2/24/2021,Snettisham Combo Obs,X,RS,0.1,2.7,0.3,61,5,SE,1.5,7.4,2,
2/25/2021,Mt Roberts Tram Combo Obs,X,SN,-3.3,-2.3,-2.7,402.3,13,WNW,2.2,16.5,2,
2/25/2021,Snettisham Combo Obs,OVC,SN,-0.6,1.2,-0.4,83.6,29,N,2.4,7,2,
2/26/2021,Mt Roberts Tram Combo Obs,FEW,NO,-4,-0.7,-4,257.2,11,WNW,0.8,6.7,2,
2/26/2021,Thane Road Combo Obs,FEW,NO,0,1.4,0.2,4,5,N,0,6.9,2,
2/26/2021,Snettisham Combo Obs,FEW,NO,-0.6,1.7,0.3,78.4,5,SE,1.3,4.8,2,
2/27/2021,Mt Roberts Tram Combo Obs,X,SN,-5.3,-0.8,-2.9,252.7,2,ESE,8.6,14.4,2,
2/27/2021,Thane Road Combo Obs,OVC,RS,0,3.3,0.6,4,3,SE,6.7,9.7,2,
2/27/2021,Speel Fours Combo Obs,X,SN,-4.9,-2.9,-4.5,122,6,S,1.4,5.4,2,
2/27/2021,Snettisham Combo Obs,OVC,SN,-3.1,1.9,-3.1,81.4,10,N,1.6,5.3,2,
2/28/2021,Mt Roberts Tram Combo Obs,X,SN,-2.9,0.1,0.1,285.9,36,SE,15.8,22.1,4,
2/28/2021,Thane Road Combo Obs,OVC,RA,0,4.7,4.7,2,4,ESE,6.1,12.2,4,
2/28/2021,Speel Fours Combo Obs,X,SN,-4.5,0.2,0,131,23,S,7.5,10.8,2,
2/28/2021,Snettisham Combo Obs,OVC,RA,-3.2,0.4,0.3,116.2,39,ENE,0.5,5.5,4,
3/1/2021,Mt Roberts Tram Combo Obs,X,SN,-1.5,0.2,-1.5,290,12,ESE,9.4,23.2,4,
3/1/2021,Thane Road Combo Obs,OVC,RS,2.2,4.7,2.3,0,0,ESE,2.2,12.8,4,
3/1/2021,Speel Fours Combo Obs,X,SN,-2.4,0,-2.3,130,6,ESE,1.2,10.8,4,
3/1/2021,Snettisham Combo Obs,OVC,RS,0.3,4.9,1.4,92.3,2,WSW,3.1,16.3,4,
3/2/2021,Mt Roberts Tram Combo Obs,X,SN,-2.2,-0.7,-2.1,297.8,21,ESE,7.1,20.1,4,
3/2/2021,Thane Road Combo Obs,OVC,RS,1.5,3.5,2,0,1,ESE,2.8,16.7,4,
3/2/2021,Speel Fours Combo Obs,X,SN,-2.6,-1.6,-1.9,123,3,S,1.9,10.4,4,
3/2/2021,Snettisham Combo Obs,OVC,RS,1.3,3.3,1.4,86.9,3,WNW,3.2,14.3,2,
3/3/2021,Mt Roberts Tram Combo Obs,BKN,SN,-2.3,0.3,-2.3,299.9,12,SE,1.3,17,4,
3/3/2021,Thane Road Combo Obs,BKN,SN,0,3.1,0.6,0,0,NNW,0.3,11.7,4,
3/3/2021,Speel Fours Combo Obs,X,SN,-2.9,-1.7,-2.9,130,3,N,0,6.9,2,
3/3/2021,Snettisham Combo Obs,X,SN,0.1,3,0.2,86.7,3.5,NNW,0,12,2,
3/4/2021,Mt Roberts Tram Combo Obs,X,SN,-2.6,-0.7,-1.1,300.9,2,ESE,7.1,19.5,2,
3/4/2021,Thane Road Combo Obs,OVC,RS,0.4,4.2,3,0,0,SE,3.1,10,2,
3/4/2021,Speel Fours Combo Obs,X,SN,-3.2,-1.1,-1.7,137,3,SSW,4,9.1,2,
3/4/2021,Snettisham Combo Obs,OVC,RS,0.2,2.7,2.7,85.8,2,W,4.3,8.7,2,
3/5/2021,Mt Roberts Tram Combo Obs,OVC,SN,-2.4,1.5,0.1,293,0,ESE,1.9,13.4,2,
3/5/2021,Thane Road Combo Obs,OVC,RA,0.8,6.2,1.3,0,0,SSE,1.1,10,2,
3/5/2021,Speel Fours Combo Obs,OVC,SN,-2.3,0.7,0.1,127,0,WNW,0.9,7.4,2,
3/5/2021,Snettisham Combo Obs,OVC,RA,0,4.1,0.6,84.1,0,NW,0,8,2,
3/6/2021,Mt Roberts Tram Combo Obs,OVC,SN,-1.2,0.8,-1.2,298.5,17,ESE,6.5,15.9,2,
3/6/2021,Thane Road Combo Obs,OVC,RS,1.2,4.9,3.2,0,0,E,1.7,10.5,2,
3/6/2021,Speel Fours Combo Obs,X,SN,-1.4,1.2,-1.2,135,9,SSW,2.6,5.6,1,
3/6/2021,Snettisham Combo Obs,OVC,RS,0.3,5.8,0.4,81.8,2,NNW,0.5,4.3,1,
3/7/2021,Thane Road Combo Obs,SCT,NO,0.2,4.9,0.9,0,0.1,WSW,0.3,7.8,2,
3/7/2021,Speel Fours Combo Obs,SCT,NO,-1.6,0.4,-1.6,134,0,NNW,1.5,4.9,1,
3/7/2021,Snettisham Combo Obs,SCT,NO,-0.8,6,-0.3,80.5,1,ENE,0.5,6.8,1,
3/8/2021,Mt Roberts Tram Combo Obs,FEW,NO,-3.9,0.5,-3.9,290.6,0,NNE,5.2,11.3,2,
3/8/2021,Thane Road Combo Obs,FEW,NO,0,6.4,0.1,0,0,SW,0.8,9.2,2,
3/8/2021,Speel Fours Combo Obs,OVC,NO,-4.1,0.9,-4.1,135,0,N,1.8,6.7,1,
3/8/2021,Snettisham Combo Obs,OVC,NO,-0.5,6.8,-0.5,77.3,0,NNE,1.2,7.8,1,
3/9/2021,Mt Roberts Tram Combo Obs,CLR,NO,-6.8,-3.7,-6.8,287.2,0,SW,0.4,13.9,2,
3/9/2021,Thane Road Combo Obs,CLR,NO,-3.7,2.5,-3.7,0,0,NW,2.5,10.5,2,
3/9/2021,Speel Fours Combo Obs,CLR,NO,-6.6,-2.9,-6.6,130,0,N,2.9,8,1,
3/9/2021,Snettisham Combo Obs,CLR,NO,-4.8,3.6,-4.8,77.8,0,NNE,5.1,10.3,1,
3/10/2021,Mt Roberts Tram Combo Obs,FEW,NO,-7.3,-1.8,-5.2,283.8,0,N,0,4.6,2,
3/10/2021,Thane Road Combo Obs,FEW,NO,-4.6,1.8,-3.6,0,0,N,0,4.4,2,
3/10/2021,Speel Fours Combo Obs,FEW,NO,-7.3,-3.2,-6.4,130,0,SW,0.3,5.8,1,
3/10/2021,Snettisham Combo Obs,FEW,NO,-8.6,1,-8.6,76.8,0,ENE,2.6,7.3,1,
3/11/2021,Mt Roberts Tram Combo Obs,OVC,SN,-5.6,-1.9,-2.2,402.3,18,SSE,4.5,21.1,2,
3/11/2021,Thane Road Combo Obs,OVC,RA,-4,1.8,1.5,4,2,ESE,3.3,12.8,2,
3/11/2021,Snettisham Combo Obs,X,RA,-9.1,2,2,89.8,14,WSW,5.3,11.6,2,
3/12/2021,Mt Roberts Tram Combo Obs,BKN,NO,-6,-1,-6,293,3.5,ESE,2.3,14.4,2,
3/12/2021,Thane Road Combo Obs,BKN,NO,-2.2,3.1,-2.2,0,0,N,0,6.4,2,
3/12/2021,Speel Fours Combo Obs,BKN,NO,-5.7,-2.2,-5.7,129,2,WNW,0.4,9.7,2,
3/12/2021,Snettisham Combo Obs,X,NO,-2.2,2.6,-2.2,89.3,3,N,3.8,13.5,2,
3/13/2021,Mt Roberts Tram Combo Obs,OVC,NO,-7,-3.1,-7,295.4,5.5,N,3.6,16.5,3,
3/13/2021,Thane Road Combo Obs,OVC,NO,-3,1.7,-1.6,0,0.1,NW,3.6,13.3,4,
3/13/2021,Speel Fours Combo Obs,OVC,NO,-6.5,-3.2,-6.5,129,13,N,6.8,10.3,2,
3/13/2021,Snettisham Combo Obs,OVC,NO,-4.2,1.9,-2.1,94.3,10,NNE,4.1,8.7,1,
3/14/2021,Mt Roberts Tram Combo Obs,OVC,NO,-10.9,-6.6,-10.9,290.6,0,ENE,4.6,15.9,4,
3/14/2021,Thane Road Combo Obs,OVC,NO,-5.7,-1.1,-5.7,0,0,NE,3.3,12.8,4,
3/14/2021,Speel Fours Combo Obs,OVC,NO,-10.9,-6,-10.9,128,0,N,2.7,10.9,2,
3/14/2021,Snettisham Combo Obs,OVC,NO,-5.9,-1.1,-5.9,87,0,ENE,2,11.4,1,
3/15/2021,Thane Road Combo Obs,X,SN,-6.3,-1.9,-2.4,1,1,SE,6.4,10,2,
3/15/2021,Snettisham Combo Obs,X,SN,-7.7,-1.3,-7.6,87.7,2,N,2.3,6.5,1,
3/16/2021,Mt Roberts Tram Combo Obs,OVC,SN,-6.6,-0.6,-2.5,327.5,38.3,S,0.9,20.1,4,
3/16/2021,Thane Road Combo Obs,OVC,RS,-2.5,2.8,1.1,5,13,N,0.6,14.2,4,
3/16/2021,Speel Fours Combo Obs,X,SN,-8.4,-0.9,-2,127,43,SW,4,10.4,4,
3/16/2021,Snettisham Combo Obs,X,SN,-7.6,3,2.9,138.5,52,WSW,7.1,11.6,2,
3/17/2021,Mt Roberts Tram Combo Obs,X,SN,-2.8,-0.4,-0.9,335,16,ESE,3.3,11.8,4,
3/17/2021,Speel Fours Combo Obs,X,SN,-2.8,-1.3,-1.3,148,21,S,3.6,7.9,4,
3/17/2021,Snettisham Combo Obs,OVC,RS,0.1,2.9,0.2,133.4,8,NNW,0,11.1,4,
3/18/2021,Mt Roberts Tram Combo Obs,BKN,NO,-3.5,-0.2,-3.4,337.4,23,SSW,0,34,4,
3/18/2021,Thane Road Combo Obs,BKN,NO,0,4.2,0.5,0,0,NW,0.6,22.2,4,
3/18/2021,Snettisham Combo Obs,OVC,NO,0.1,4.7,0.9,118,2,SSE,2.4,26.3,4,
3/19/2021,Mt Roberts Tram Combo Obs,X,SN,-6,-0.4,-4.3,326.1,0.3,SE,9.5,13.4,2,
3/19/2021,Thane Road Combo Obs,X,SN,-2.2,4.1,0.8,0,0.1,SE,5.8,8.3,2,
3/19/2021,Speel Fours Combo Obs,X,SN,-4.4,0.4,-4.4,127,0.5,S,3.1,4.8,2,
3/19/2021,Snettisham Combo Obs,X,SN,-2.9,5.2,-2.7,111,0.5,NNE,1.4,6,2,
3/20/2021,Mt Roberts Tram Combo Obs,BKN,NO,-6.7,-3,-6.7,334,10,W,2.4,21.6,2,
3/20/2021,Thane Road Combo Obs,BKN,NO,-2.6,1.9,-2.5,1,2,NW,0.3,11.9,2,
3/20/2021,Speel Fours Combo Obs,BKN,NO,-6,-4.1,-6,127,3,SW,2.1,7.6,2,
3/20/2021,Snettisham Combo Obs,BKN,NO,-2.8,1.1,-2.8,121.2,16,NNE,1.1,7.2,2,
3/21/2021,Mt Roberts Tram Combo Obs,X,SN,-7.5,-2.9,-3.4,341.2,10,NNW,0.1,14.4,4,
3/21/2021,Thane Road Combo Obs,X,SN,-3.8,0.9,-0.4,9,10,N,0,11.4,4,
3/21/2021,Speel Fours Combo Obs,X,SN,-6,-3.8,-4.2,141,18,N,1.7,6.1,2,
3/21/2021,Snettisham Combo Obs,X,SN,-3.6,-0.1,-2.1,137.5,20,N,5,6,4,
3/22/2021,Mt Roberts Tram Combo Obs,OVC,NO,-3.4,-0.4,-2.2,344.6,13,ESE,3.8,10.8,2,
3/22/2021,Thane Road Combo Obs,OVC,NO,-0.7,2.5,0.2,5,3,NW,2.5,7.5,2,
3/22/2021,Speel Fours Combo Obs,X,SN,-4.3,-0.4,-1.5,150,19,SW,3.5,6.3,2,
3/22/2021,Snettisham Combo Obs,X,SN,-2.1,1.4,0.3,148.5,15,N,0,5.8,2,
3/24/2021,Mt Roberts Tram Combo Obs,X,SN,-2.3,0.6,-2.3,362.3,16,SE,0,15.9,4,
3/24/2021,Thane Road Combo Obs,X,SN,0,2.5,0.2,4,1,N,0.8,6.4,4,
3/24/2021,Speel Fours Combo Obs,X,SN,-1.7,-0.1,-1.4,154,24,N,0,8,4,
3/24/2021,Snettisham Combo Obs,X,RS,0.1,2.7,0.3,139.7,15,WSW,0,2.4,2,
3/25/2021,Mt Roberts Tram Combo Obs,OVC,NO,-4.3,0.2,-3.7,353.1,4,NNE,0.7,10.3,2,
3/25/2021,Thane Road Combo Obs,OVC,NO,-1.4,3.1,-1.4,4,1,N,0,7.2,2,
3/25/2021,Speel Fours Combo Obs,OVC,NO,-3.7,-0.8,-3.7,153,1,SW,0.7,5.2,2,
3/25/2021,Snettisham Combo Obs,OVC,NO,-1.8,5.9,-1.7,135.4,0,E,1,8.4,2,
3/26/2021,Mt Roberts Tram Combo Obs,X,SN,-3.7,-0.8,-0.8,349.4,8,SE,7.9,12.9,2,
3/26/2021,Thane Road Combo Obs,OVC,RS,-0.5,3.3,3.3,2,2,E,2.2,8.6,2,
3/26/2021,Speel Fours Combo Obs,X,SN,-3.7,-1,-1.3,148,3,SSW,3.7,7.1,2,
3/26/2021,Snettisham Combo Obs,OVC,RS,-1.9,1.5,0.3,137.3,10,NW,1.1,7.6,2,
3/27/2021,Mt Roberts Tram Combo Obs,CLR,SN,-1.1,0.9,-1.1,359.6,13,ESE,9.3,12.9,2,
3/27/2021,Thane Road Combo Obs,CLR,SN,1.8,4.1,2.2,0,0,SE,6.9,9.2,2,
3/27/2021,Snettisham Combo Obs,X,SN,0.1,3.5,0.1,131.1,12,SW,0,9.7,2,
3/28/2021,Mt Roberts Tram Combo Obs,BKN,NO,-3.7,0.5,-3.5,362,22,NNE,4.1,12.9,4,
3/28/2021,Thane Road Combo Obs,BKN,NO,0,3.9,0.2,0,1,N,1.4,9.2,4,
3/28/2021,Snettisham Combo Obs,BKN,NO,-0.4,2.7,-0.4,148.9,29,WNW,0.5,7.1,2,
3/29/2021,Mt Roberts Tram Combo Obs,OVC,NO,-7.6,-2.2,-6.1,363.4,0,ESE,7.3,9.8,4,
3/29/2021,Thane Road Combo Obs,OVC,NO,-3.9,3,-1.7,0,0,SSE,1.7,6.9,4,
3/29/2021,Speel Fours Combo Obs,OVC,NO,-6.8,-3.3,-6.4,148,0,WSW,0.4,5.1,4,
3/29/2021,Snettisham Combo Obs,OVC,NO,-7.1,3.9,-5.9,148.1,0,NNE,1.8,12.5,2,
3/30/2021,Mt Roberts Tram Combo Obs,X,SN,-6.1,-0.4,-0.4,370,15,ESE,8.5,12.9,2,
3/30/2021,Thane Road Combo Obs,X,RA,-1.7,3.3,3.3,1,9,ESE,2.8,10,2,
3/30/2021,Speel Fours Combo Obs,X,SN,-6.9,-0.6,-1.2,160,17,SW,3.4,6.6,2,
3/30/2021,Snettisham Combo Obs,X,SN,-6.3,-0.6,-0.6,167.4,27,E,0,3.7,2,
3/31/2021,Mt Roberts Tram Combo Obs,X,SN,-1,0.4,-0.8,375.7,18,SE,16.3,21.1,4,
3/31/2021,Thane Road Combo Obs,OVC,RA,2.8,4.1,3,0,0,SE,10,14.2,4,
3/31/2021,Snettisham Combo Obs,OVC,RA,-0.6,4,2.8,158.5,4.4,NW,7.7,14.4,4,
4/1/2021,Mt Roberts Tram Combo Obs,X,SN,-3.6,0.2,-3.6,388.7,19,SE,4.2,22.1,4,
4/1/2021,Thane Road Combo Obs,OVC,SN,1,3.1,1,0,0,ESE,1.7,16.1,4,
4/1/2021,Snettisham Combo Obs,X,SN,0.2,3.5,0.2,149.4,7,ESE,1.7,13.1,4,
4/2/2021,Mt Roberts Tram Combo Obs,OVC,NO,-3.7,1,-2.8,389.4,9,NNE,6.9,17,2,
4/2/2021,Thane Road Combo Obs,OVC,NO,-0.4,2.7,0,0,1,NNE,0.3,9.2,2,
4/2/2021,Snettisham Combo Obs,OVC,NO,-0.9,5.8,-0.9,148,10,N,4.1,8.6,2,
4/3/2021,Mt Roberts Tram Combo Obs,BKN,NO,-3.5,-1,-3,385.3,1,ESE,4.5,15.9,2,
4/3/2021,Thane Road Combo Obs,BKN,NO,-0.9,4.6,0.4,0,1,ESE,0.6,3.1,2,
4/3/2021,Snettisham Combo Obs,X,SN,-2.8,2.1,-2.5,150.8,5,NNE,1.9,6.5,2,
4/4/2021,Mt Roberts Tram Combo Obs,X,SN,-3,1.6,-1.8,377.1,1,SE,4.5,6.7,2,
4/4/2021,Thane Road Combo Obs,OVC,RA,0.2,3.6,1.5,0,0,ESE,1.4,6.4,2,
4/4/2021,Snettisham Combo Obs,X,RS,-2.6,6,0.4,151,1,NNW,0.8,7.2,2,
4/5/2021,Mt Roberts Tram Combo Obs,OVC,SN,-1.8,0.2,-0.3,378.5,10,SE,10.4,14.9,2,
4/5/2021,Thane Road Combo Obs,OVC,RA,1.6,4.2,3.1,0,0,ESE,2.8,8.9,2,
4/5/2021,Snettisham Combo Obs,OVC,RA,0.4,3.9,3.3,144.9,2,SW,4.6,13.3,2,
4/6/2021,Mt Roberts Tram Combo Obs,X,GR,-2,1.3,-2,378.8,9.2,ESE,5.5,13.9,2,
4/6/2021,Thane Road Combo Obs,X,GR,1,4.5,1,0,0,N,0,8.9,2,
4/6/2021,Snettisham Combo Obs,X,SN,0.8,4,0.8,141.5,3,W,1.2,10.8,2,
4/7/2021,Mt Roberts Tram Combo Obs,X,SN,-4.5,-0.2,-4.5,386.6,12,WNW,2.4,9.8,2,
4/7/2021,Thane Road Combo Obs,X,SN,-0.6,2.9,-0.5,0,1,NW,2.5,10,2,
4/7/2021,Speel Fours Combo Obs,OVC,NO,-3.7,-1.4,-3.7,151,1,N,0,0,4,
4/7/2021,Snettisham Combo Obs,OVC,NO,-0.6,3.3,-0.6,139.4,2,E,1.3,5.1,2,
4/8/2021,Mt Roberts Tram Combo Obs,X,SN,-8.2,-3.8,-6.1,381.1,0,ESE,7.7,9.8,2,
4/8/2021,Thane Road Combo Obs,X,SN,-3.9,2.9,-1.2,0,0,SE,4.2,7.2,2,
4/8/2021,Speel Fours Combo Obs,X,SN,-6.3,-3.5,-6,155,0,S,1.7,4.7,2,
4/8/2021,Snettisham Combo Obs,X,SN,-4.7,3.3,-4.1,137.2,0,NNE,2.6,9.2,2,
4/9/2021,Mt Roberts Tram Combo Obs,X,SN,-6.1,-1.4,-1.6,397.2,20,ESE,7.7,30.4,4,
4/9/2021,Thane Road Combo Obs,OVC,RS,-1.3,2.8,2.6,0,2,ESE,3.6,18,4,
4/9/2021,Snettisham Combo Obs,X,RS,-4.3,2.5,2.2,146.5,12,WNW,2.8,12.4,4,
4/10/2021,Mt Roberts Tram Combo Obs,OVC,SN,-5.8,-0.9,-5.7,400.3,12,ENE,0.3,10.3,2,
4/10/2021,Thane Road Combo Obs,OVC,SN,-2.1,2.6,-2.1,0,4,NW,0.8,8.1,2,
4/10/2021,Speel Fours Combo Obs,X,SN,-4.6,-0.7,-4.6,152,5,SE,0.4,7.2,2,
4/10/2021,Snettisham Combo Obs,X,SN,-0.7,5.5,-0.4,134.6,1,NNE,3.4,9.1,2,
4/12/2021,Mt Roberts Tram Combo Obs,OVC,SN,-6.6,-2,-2.1,391.1,0,ESE,7.5,10.3,2,
4/12/2021,Thane Road Combo Obs,OVC,SN,-3.8,2.1,2.1,0,0,SE,1.4,5.3,2,
4/12/2021,Speel Fours Combo Obs,X,SN,-5.9,-1.2,-2.6,151,0,SSW,0.4,3,2,
4/12/2021,Snettisham Combo Obs,X,SN,-2.9,2.8,0,134.6,0,E,1.5,4.5,2,
4/13/2021,Mt Roberts Tram Combo Obs,X,SN,-2.2,-0.5,-1,415,30,ESE,6.8,15.4,2,
4/13/2021,Thane Road Combo Obs,X,RS,0,2.5,1.5,0,0,SSE,3.1,10.8,2,
4/13/2021,Speel Fours Combo Obs,X,SN,-2.6,-0.5,-1.5,156,10,N,0,6.3,2,
4/13/2021,Snettisham Combo Obs,X,SN,-0.2,3.7,0.2,138.1,6,N,0,4.9,2,
4/14/2021,Mt Roberts Tram Combo Obs,OVC,RA,-1,1.1,0.9,414,8.5,ESE,8.1,19,4,
4/14/2021,Thane Road Combo Obs,OVC,RA,0.7,5.3,3.1,0,0,N,0,10.8,4,
4/14/2021,Speel Fours Combo Obs,OVC,RA,-1.5,2.1,1.3,159,14,SSE,0.5,7,4,
4/14/2021,Snettisham Combo Obs,OVC,RA,0.2,3.3,0.9,139,10,ENE,0.9,1.7,4,
4/15/2021,Mt Roberts Tram Combo Obs,OVC,NO,0.9,3.6,3.3,394.9,0,WNW,1.4,11.8,2,
4/15/2021,Thane Road Combo Obs,X,NO,2.6,6.7,2.6,0,0,NNW,0.8,4.7,2,
4/15/2021,Speel Fours Combo Obs,OVC,NO,1.3,5.3,4.7,149,0,NNW,0.7,5.3,2,
4/15/2021,Snettisham Combo Obs,OVC,NO,0.9,8.2,1.6,135.7,0,ESE,0.3,3.2,2,
4/16/2021,Mt Roberts Tram Combo Obs,FEW,NO,3.3,8.3,7.8,382.3,0,N,1.1,5.7,2,
4/16/2021,Thane Road Combo Obs,FEW,NO,1.8,10.2,1.9,0,0,SSE,0.3,3.3,2,
4/16/2021,Speel Fours Combo Obs,FEW,NO,4.7,9.5,8.2,145,0,WNW,0.6,3.5,2,
4/16/2021,Snettisham Combo Obs,FEW,NO,0.2,11.8,0.2,133.4,0,NNW,1.7,7.1,2,
4/17/2021,Mt Roberts Tram Combo Obs,CLR,NO,7.4,12.1,8.5,369.7,0,WNW,1.2,4.6,4,
4/17/2021,Thane Road Combo Obs,CLR,NO,1.9,13.1,1.9,0,0,NW,1.4,3.9,1,
4/17/2021,Speel Fours Combo Obs,FEW,NO,8.2,12.2,9.2,139,0,N,1.8,4.3,2,
4/17/2021,Snettisham Combo Obs,FEW,NO,0.2,13.9,0.6,126.8,0,N,0.2,6.7,4,
4/19/2021,Mt Roberts Tram Combo Obs,CLR,NO,8.9,12.6,9.7,337.3,0,E,2.9,22.1,2,
4/19/2021,Thane Road Combo Obs,CLR,NO,2.8,18.6,2.8,0,0,N,0,15.8,1,
4/19/2021,Speel Fours Combo Obs,CLR,NO,9.3,11.9,9.8,104,0,N,2.2,9.9,2,
4/19/2021,Snettisham Combo Obs,CLR,NO,5,7.5,7.5,114.9,0,NNE,6,10.5,2,
4/20/2021,Mt Roberts Tram Combo Obs,OVC,NO,6.9,12.6,6.9,329.7,0,W,3.2,6.7,2,
4/20/2021,Thane Road Combo Obs,OVC,NO,0,14.6,4.4,0,0,ESE,0.6,4.2,2,
